Conc1	3.125E-08	
Start1	420	
Stop1	779.8	
Kobs	0.0023044491822067	
Error Kobs	1.95701090638712E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
567.4	0.27728232	0.25902069	
567.6	0.27742906	0.25921618	
567.8	0.27755744	0.25941139	
568	0.27781363	0.25960631	
568.2	0.27787776	0.25980094	
568.4	0.27806752	0.25999529	
568.6	0.27798269	0.26018936	
568.8	0.27784098	0.26038314	
569	0.27762861	0.26057665	
569.2	0.27753834	0.26076986	
569.4	0.27760779	0.2609628	
569.6	0.27799522	0.26115546	
569.8	0.27789275	0.26134783	
570	0.27785453	0.26153993	
570.2	0.27854279	0.26173174	
570.4	0.27868289	0.26192327	
570.6	0.27916374	0.26211453	
570.8	0.27955284	0.2623055	
571	0.27974164	0.2624962	
571.2	0.28000751	0.26268662	
571.4	0.28049882	0.26287676	
571.6	0.28048869	0.26306662	
571.8	0.28074307	0.26325621	
572	0.28076893	0.26344552	
572.2	0.28068874	0.26363455	
572.4	0.28120603	0.26382331	
572.6	0.2811377	0.26401179	
572.8	0.28119776	0.2642	
573	0.28084869	0.26438793	
573.2	0.2812301	0.26457559	
573.4	0.28123147	0.26476298	
573.6	0.28117865	0.26495009	
573.8	0.28116487	0.26513693	
574	0.2815388	0.26532349	
574.2	0.28166328	0.26550979	
574.4	0.28193259	0.26569581	
574.6	0.2823936	0.26588156	
574.8	0.28274425	0.26606704	
575	0.28294516	0.26625225	
575.2	0.28317561	0.26643718	
575.4	0.28316139	0.26662185	
575.6	0.28321861	0.26680625	
575.8	0.28306448	0.26699038	
576	0.28374751	0.26717424	
576.2	0.28397487	0.26735784	
576.4	0.28460442	0.26754116	
576.6	0.28434293	0.26772422	
576.8	0.28445815	0.26790701	
577	0.28413831	0.26808953	
577.2	0.28486855	0.26827179	
577.4	0.28478173	0.26845378	
577.6	0.28487076	0.26863551	
577.8	0.28509803	0.26881697	
578	0.2850546	0.26899817	
578.2	0.28535082	0.2691791	
578.4	0.28553745	0.26935977	
578.6	0.28535141	0.26954017	
578.8	0.2855559	0.26972031	
579	0.28520424	0.26990019	
579.2	0.28484133	0.27007981	
579.4	0.28437945	0.27025916	
579.6	0.28452589	0.27043825	
579.8	0.28477466	0.27061708	
580	0.28542247	0.27079565	
580.2	0.28509549	0.27097396	
580.4	0.28529157	0.27115201	
580.6	0.2851569	0.2713298	
580.8	0.28508838	0.27150733	
581	0.28576567	0.2716846	
581.2	0.2864679	0.27186162	
581.4	0.2867751	0.27203837	
581.6	0.28722212	0.27221487	
581.8	0.28736089	0.27239111	
582	0.28786077	0.27256709	
582.2	0.28836678	0.27274281	
582.4	0.28844096	0.27291828	
582.6	0.28864138	0.27309349	
582.8	0.28918895	0.27326845	
583	0.28885521	0.27344315	
583.2	0.2889284	0.2736176	
583.4	0.2892214	0.27379179	
583.6	0.28974233	0.27396573	
583.8	0.28967783	0.27413941	
584	0.28965258	0.27431284	
