Conc1	2.5E-08	
Start1	180	
Stop1	299.8	
Kobs	0.0581717488893242	
Error Kobs	0.000486965419822274	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
249.4	0.0037113	0.00535687	
249.6	0.00380201	0.00529491	
249.8	0.00362154	0.00523366	
250	0.0037062	0.00517313	
250.2	0.00483898	0.00511329	
250.4	0.00436939	0.00505414	
250.6	0.00497899	0.00499568	
250.8	0.00549595	0.0049379	
251	0.00590305	0.00488078	
251.2	0.00605373	0.00482433	
251.4	0.00569632	0.00476852	
251.6	0.00553474	0.00471337	
251.8	0.00504163	0.00465885	
252	0.00410893	0.00460496	
252.2	0.00359253	0.00455169	
252.4	0.00314513	0.00449904	
252.6	0.00242212	0.004447	
252.8	0.00256211	0.00439556	
253	0.00241756	0.00434472	
253.2	0.00255643	0.00429447	
253.4	0.00206729	0.00424479	
253.6	0.00208466	0.00419569	
253.8	0.00230441	0.00414716	
254	0.00259348	0.00409919	
254.2	0.00297468	0.00405178	
254.4	0.00286187	0.00400491	
254.6	0.00311917	0.00395859	
254.8	0.00297834	0.0039128	
255	0.00289712	0.00386754	
255.2	0.00302152	0.0038228	
255.4	0.00259268	0.00377858	
255.6	0.00234443	0.00373488	
255.8	0.00261459	0.00369168	
256	0.00217514	0.00364898	
256.2	0.00188572	0.00360677	
256.4	0.00194152	0.00356505	
256.6	0.00208796	0.00352381	
256.8	0.00267537	0.00348305	
257	0.00268357	0.00344276	
257.2	0.0027407	0.00340294	
257.4	0.00275712	0.00336358	
257.6	0.00251389	0.00332467	
257.8	0.00300688	0.00328622	
258	0.00291669	0.00324821	
258.2	0.00292474	0.00321063	
258.4	0.00292613	0.0031735	
258.6	0.002465	0.00313679	
258.8	0.00305708	0.00310051	
259	0.00232468	0.00306464	
259.2	0.00227172	0.00302919	
259.4	0.00205929	0.00299416	
259.6	0.00171687	0.00295952	
259.8	0.00202256	0.00292529	
260	0.00142931	0.00289145	
260.2	0.00144061	0.00285801	
260.4	0.00110173	0.00282495	
260.6	0.0007335	0.00279227	
260.8	0.00110554	0.00275998	
261	0.000684	0.00272805	
261.2	0.00025109	0.0026965	
261.4	0.00063865	0.00266531	
261.6	0.00072598	0.00263448	
261.8	0.0007447	0.002604	
262	0.00013659	0.00257388	
262.2	0.00006834	0.00254411	
262.4	0.000661	0.00251468	
262.6	0.00032874	0.0024856	
262.8	0.00059832	0.00245685	
263	0.00006364	0.00242843	
263.2	0.00035213	0.00240034	
263.4	0.00024083	0.00237257	
263.6	0.00028524	0.00234513	
263.8	0.00058074	0.002318	
264	-0.00008054	0.00229119	
264.2	-0.00056795	0.00226469	
264.4	-0.0008272	0.0022385	
264.6	-0.00055924	0.0022126	
264.8	-0.00023763	0.00218701	
265	-0.0007055	0.00216171	
265.2	-0.00040215	0.00213671	
265.4	0.00009266	0.00211199	
265.6	0.00011002	0.00208756	
265.8	-0.00052347	0.00206342	
266	-0.00000057	0.00203955	
266.2	0.00041013	0.00201596	
266.4	0.00090336	0.00199264	
266.6	0.00074622	0.00196959	
266.8	0.0013806	0.00194681	
267	0.00161262	0.00192429	
267.2	0.00165143	0.00190203	
267.4	0.0019266	0.00188003	
267.6	0.00166014	0.00185829	
267.8	0.00161445	0.00183679	
268	0.00140758	0.00181554	
268.2	0.00105451	0.00179454	
268.4	0.00104837	0.00177379	
268.6	0.00098791	0.00175327	
268.8	0.00081185	0.00173299	
269	0.00050047	0.00171294	
269.2	0.00044125	0.00169313	
269.4	0.00064736	0.00167355	
269.6	0.00023307	0.00165419	
269.8	-0.00011274	0.00163505	
270	0.00019193	0.00161614	
270.2	-0.00004457	0.00159745	
270.4	0.00027837	0.00157897	
270.6	-0.00000211	0.00156071	
270.8	0.00058839	0.00154265	
271	0.00025936	0.00152481	
271.2	0.00003294	0.00150717	
271.4	0.0002826	0.00148974	
271.6	-0.00033478	0.00147251	
271.8	-0.00017239	0.00145548	
272	-0.00030545	0.00143864	
272.2	-0.00093462	0.001422	
272.4	-0.00096229	0.00140555	
272.6	-0.00144768	0.00138929	
272.8	-0.00130688	0.00137322	
273	-0.00158831	0.00135734	
273.2	-0.00173373	0.00134164	
273.4	-0.00131488	0.00132612	
273.6	-0.00158363	0.00131078	
273.8	-0.00164731	0.00129562	
274	-0.00150292	0.00128063	
274.2	-0.00151617	0.00126582	
274.4	-0.00074633	0.00125118	
274.6	-0.00055728	0.00123671	
274.8	0.00011119	0.0012224	
275	-0.00044014	0.00120826	
275.2	-0.00044078	0.00119429	
275.4	0.00000022	0.00118047	
275.6	-0.00023074	0.00116682	
275.8	-0.00017766	0.00115332	
276	-0.00014024	0.00113998	
276.2	-0.00070188	0.00112679	
276.4	-0.00107757	0.00111376	
276.6	-0.00200101	0.00110088	
276.8	-0.00180048	0.00108814	
277	-0.00228534	0.00107556	
277.2	-0.0025963	0.00106312	
277.4	-0.00215057	0.00105082	
277.6	-0.00226825	0.00103867	
277.8	-0.00265858	0.00102665	
278	-0.00244941	0.00101478	
278.2	-0.00268182	0.00100304	
278.4	-0.00215987	0.00099144	
278.6	-0.00197887	0.00097997	
278.8	-0.00182377	0.00096863	
279	-0.00237608	0.00095743	
279.2	-0.00197612	0.00094635	
279.4	-0.00169948	0.00093541	
279.6	-0.00186158	0.00092459	
279.8	-0.0018417	0.00091389	
280	-0.00138058	0.00090332	
280.2	-0.00125753	0.00089287	
280.4	-0.00102206	0.00088255	
280.6	-0.00153733	0.00087234	
280.8	-0.00107327	0.00086225	
281	-0.00142701	0.00085227	
281.2	-0.001154	0.00084242	
281.4	-0.00056336	0.00083267	
281.6	-0.00050372	0.00082304	
281.8	-0.00060984	0.00081352	
282	-0.0004583	0.00080411	
282.2	-0.00079797	0.00079481	
282.4	-0.00069872	0.00078562	
282.6	-0.00131336	0.00077653	
282.8	-0.00197523	0.00076755	
283	-0.00275702	0.00075867	
283.2	-0.00278142	0.00074989	
283.4	-0.00294054	0.00074122	
283.6	-0.00316964	0.00073265	
283.8	-0.00300073	0.00072417	
284	-0.00281642	0.00071579	
284.2	-0.00304948	0.00070751	
284.4	-0.00333485	0.00069933	
284.6	-0.00343298	0.00069124	
284.8	-0.00339722	0.00068325	
285	-0.00342429	0.00067534	
285.2	-0.00316875	0.00066753	
285.4	-0.00307422	0.00065981	
285.6	-0.00314798	0.00065218	
285.8	-0.00285807	0.00064463	
286	-0.00298981	0.00063718	
286.2	-0.00308259	0.00062981	
286.4	-0.00355278	0.00062252	
286.6	-0.00444003	0.00061532	
286.8	-0.00451869	0.0006082	
287	-0.00486575	0.00060117	
287.2	-0.00415081	0.00059422	
287.4	-0.0033842	0.00058734	
287.6	-0.00359772	0.00058055	
287.8	-0.00298412	0.00057383	
288	-0.00314121	0.0005672	
288.2	-0.00321292	0.00056064	
288.4	-0.00228697	0.00055415	
288.6	-0.00219904	0.00054774	
288.8	-0.00185958	0.00054141	
289	-0.00152749	0.00053514	
289.2	-0.00154215	0.00052895	
289.4	-0.00162189	0.00052283	
289.6	-0.0018565	0.00051679	
289.8	-0.00180637	0.00051081	
290	-0.0021009	0.0005049	
290.2	-0.00198561	0.00049906	
290.4	-0.0027261	0.00049329	
290.6	-0.00334014	0.00048758	
290.8	-0.00293691	0.00048194	
291	-0.00290551	0.00047637	
291.2	-0.00209392	0.00047086	
291.4	-0.00172755	0.00046541	
291.6	-0.00192153	0.00046003	
291.8	-0.00121429	0.00045471	
292	-0.00137482	0.00044945	
292.2	-0.00060404	0.00044425	
292.4	-0.00042098	0.00043911	
292.6	-0.00098319	0.00043403	
292.8	-0.00039727	0.00042901	
293	-0.00096599	0.00042405	
293.2	-0.001785	0.00041914	
293.4	-0.0029505	0.0004143	
293.6	-0.00363481	0.0004095	
293.8	-0.00393511	0.00040477	
294	-0.00434856	0.00040008	
294.2	-0.0048803	0.00039546	
294.4	-0.00527577	0.00039088	
294.6	-0.00542264	0.00038636	
294.8	-0.00496184	0.00038189	
295	-0.00471587	0.00037747	
295.2	-0.00398728	0.00037311	
295.4	-0.00383855	0.00036879	
295.6	-0.00320969	0.00036453	
295.8	-0.002388	0.00036031	
296	-0.00199777	0.00035614	
296.2	-0.00155043	0.00035202	
296.4	-0.00163728	0.00034795	
296.6	-0.00139675	0.00034393	
296.8	-0.00154273	0.00033995	
297	-0.0018162	0.00033602	
297.2	-0.00194551	0.00033213	
297.4	-0.00260755	0.00032829	
297.6	-0.00248721	0.00032449	
297.8	-0.00229697	0.00032074	
298	-0.00247683	0.00031703	
298.2	-0.00244007	0.00031336	
298.4	-0.00211656	0.00030974	
298.6	-0.00216812	0.00030615	
298.8	-0.00200462	0.00030261	
299	-0.00189765	0.00029911	
299.2	-0.00207323	0.00029565	
299.4	-0.00228358	0.00029223	
299.6	-0.00172777	0.00028885	
299.8	-0.00162537	0.00028551	
