Conc1	2.5E-08	
Start1	180	
Stop1	299.8	
Kobs	0.119014237372356	
Error Kobs	0.0015832293296416	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
282.2	-0.00301727	0.00005861	
282.4	-0.00327055	0.00005723	
282.6	-0.00315021	0.00005588	
282.8	-0.00304144	0.00005457	
283	-0.00309254	0.00005328	
283.2	-0.00294232	0.00005203	
283.4	-0.00297035	0.00005081	
283.6	-0.00322049	0.00004961	
283.8	-0.0033663	0.00004844	
284	-0.00292919	0.0000473	
284.2	-0.00310981	0.00004619	
284.4	-0.00277887	0.00004511	
284.6	-0.00282711	0.00004404	
284.8	-0.0029908	0.00004301	
285	-0.00290569	0.000042	
285.2	-0.00299082	0.00004101	
285.4	-0.00354953	0.00004004	
285.6	-0.0034642	0.0000391	
285.8	-0.00382276	0.00003818	
286	-0.00398793	0.00003728	
286.2	-0.00356307	0.00003641	
286.4	-0.003335	0.00003555	
286.6	-0.00342762	0.00003471	
286.8	-0.00338368	0.0000339	
287	-0.00328722	0.0000331	
287.2	-0.00318307	0.00003232	
287.4	-0.00297233	0.00003156	
287.6	-0.00313346	0.00003082	
287.8	-0.00253536	0.00003009	
288	-0.00260686	0.00002939	
288.2	-0.00233074	0.0000287	
288.4	-0.00227267	0.00002802	
288.6	-0.00214145	0.00002736	
288.8	-0.00234984	0.00002672	
289	-0.00235558	0.00002609	
289.2	-0.0030138	0.00002548	
289.4	-0.00312237	0.00002488	
289.6	-0.00298408	0.00002429	
289.8	-0.00275543	0.00002372	
290	-0.00246588	0.00002316	
290.2	-0.00259661	0.00002262	
290.4	-0.00269683	0.00002209	
290.6	-0.00287346	0.00002157	
290.8	-0.00276136	0.00002106	
291	-0.00284366	0.00002056	
291.2	-0.00280834	0.00002008	
291.4	-0.00280012	0.00001961	
291.6	-0.00326012	0.00001915	
291.8	-0.00350845	0.0000187	
292	-0.0035033	0.00001826	
292.2	-0.00356253	0.00001783	
292.4	-0.00380772	0.00001741	
292.6	-0.0041939	0.000017	
292.8	-0.00459287	0.0000166	
293	-0.0053284	0.00001621	
293.2	-0.00568864	0.00001583	
293.4	-0.005614	0.00001545	
293.6	-0.00556789	0.00001509	
293.8	-0.00552503	0.00001474	
294	-0.00558844	0.00001439	
294.2	-0.00548903	0.00001405	
294.4	-0.00528389	0.00001372	
294.6	-0.00495447	0.0000134	
294.8	-0.00429567	0.00001308	
295	-0.00423774	0.00001277	
295.2	-0.00363649	0.00001247	
295.4	-0.0032104	0.00001218	
295.6	-0.00323382	0.00001189	
295.8	-0.00306697	0.00001161	
296	-0.0023994	0.00001134	
296.2	-0.00250206	0.00001107	
296.4	-0.00237448	0.00001081	
296.6	-0.00250047	0.00001056	
296.8	-0.00240848	0.00001031	
297	-0.00283368	0.00001007	
297.2	-0.0026756	0.00000983	
297.4	-0.00308165	0.0000096	
297.6	-0.00312452	0.00000937	
297.8	-0.00294089	0.00000915	
298	-0.00278422	0.00000894	
298.2	-0.00268815	0.00000873	
298.4	-0.00306068	0.00000852	
298.6	-0.00293811	0.00000832	
298.8	-0.00269109	0.00000813	
299	-0.0028287	0.00000794	
299.2	-0.00262283	0.00000775	
299.4	-0.00272217	0.00000757	
299.6	-0.00330542	0.00000739	
299.8	-0.00352848	0.00000722	
