Conc1	2E-07	
Start1	180	
Stop1	299.8	
Kobs	0.0033996384584118	
Error Kobs	0.000624705221162898	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
258	0.02572816	0.02746307	
258.2	0.02522806	0.0274444	
258.4	0.02505873	0.02742575	
258.6	0.02513929	0.02740711	
258.8	0.02551783	0.02738848	
259	0.0256383	0.02736986	
259.2	0.02606239	0.02735126	
259.4	0.02686326	0.02733267	
259.6	0.02741386	0.02731409	
259.8	0.02765825	0.02729553	
260	0.02801662	0.02727697	
260.2	0.0281311	0.02725843	
260.4	0.02836902	0.02723991	
260.6	0.02863371	0.02722139	
260.8	0.02813883	0.02720289	
261	0.02778721	0.0271844	
261.2	0.02763302	0.02716592	
261.4	0.02730557	0.02714746	
261.6	0.02684749	0.02712901	
261.8	0.02670154	0.02711057	
262	0.02679519	0.02709214	
262.2	0.02675602	0.02707373	
262.4	0.02693073	0.02705532	
262.6	0.02724704	0.02703693	
262.8	0.0268269	0.02701856	
263	0.02678451	0.02700019	
263.2	0.02657391	0.02698184	
263.4	0.02603682	0.0269635	
263.6	0.02567373	0.02694517	
263.8	0.0253697	0.02692686	
264	0.02499459	0.02690856	
264.2	0.02457053	0.02689027	
264.4	0.0241283	0.02687199	
264.6	0.02394648	0.02685373	
264.8	0.02369	0.02683547	
265	0.02367853	0.02681723	
265.2	0.02329216	0.02679901	
265.4	0.02332553	0.02678079	
265.6	0.02360553	0.02676259	
265.8	0.02406316	0.0267444	
266	0.0245545	0.02672622	
266.2	0.024597	0.02670805	
266.4	0.02513524	0.0266899	
266.6	0.02554927	0.02667176	
266.8	0.02541473	0.02665363	
267	0.02588389	0.02663551	
267.2	0.02578936	0.02661741	
267.4	0.02580078	0.02659932	
267.6	0.02553848	0.02658124	
267.8	0.02604497	0.02656317	
268	0.026156	0.02654512	
268.2	0.02631269	0.02652707	
268.4	0.02666619	0.02650904	
268.6	0.02661894	0.02649103	
268.8	0.0265739	0.02647302	
269	0.0263541	0.02645503	
269.2	0.026106	0.02643705	
269.4	0.02636315	0.02641908	
269.6	0.0256895	0.02640112	
269.8	0.02514856	0.02638317	
270	0.02523702	0.02636524	
270.2	0.02472275	0.02634732	
270.4	0.02493671	0.02632941	
270.6	0.02500731	0.02631152	
270.8	0.02441253	0.02629363	
271	0.02421139	0.02627576	
271.2	0.02411775	0.0262579	
271.4	0.02411588	0.02624005	
271.6	0.02373338	0.02622222	
