Conc1	2E-07	
Start1	180	
Stop1	299.8	
Kobs	0.119014237372356	
Error Kobs	0.0015832293296416	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
254.6	0.01612496	0.01529996	
254.8	0.01576661	0.01494008	
255	0.01515313	0.01458866	
255.2	0.01492815	0.01424551	
255.4	0.01446338	0.01391043	
255.6	0.01434223	0.01358323	
255.8	0.01432955	0.01326373	
256	0.01424312	0.01295175	
256.2	0.01442947	0.0126471	
256.4	0.01387659	0.01234962	
256.6	0.01457309	0.01205913	
256.8	0.01450247	0.01177548	
257	0.01443154	0.0114985	
257.2	0.01442129	0.01122803	
257.4	0.01496552	0.01096393	
257.6	0.01463311	0.01070604	
257.8	0.01456695	0.01045421	
258	0.01387924	0.01020831	
258.2	0.01376533	0.00996819	
258.4	0.01346929	0.00973372	
258.6	0.0134503	0.00950477	
258.8	0.01336004	0.0092812	
259	0.01270014	0.00906289	
259.2	0.0122695	0.00884971	
259.4	0.01213669	0.00864155	
259.6	0.01170699	0.00843829	
259.8	0.01128798	0.0082398	
260	0.01107175	0.00804599	
260.2	0.0112001	0.00785673	
260.4	0.01042614	0.00767193	
260.6	0.01049683	0.00749147	
260.8	0.01008388	0.00731526	
261	0.00959995	0.00714319	
261.2	0.0095739	0.00697517	
261.4	0.00916616	0.0068111	
261.6	0.00818074	0.00665089	
261.8	0.00792582	0.00649445	
262	0.00727464	0.00634169	
262.2	0.00756139	0.00619252	
262.4	0.0075212	0.00604686	
262.6	0.0075703	0.00590463	
262.8	0.00742091	0.00576574	
263	0.00735461	0.00563012	
263.2	0.00696487	0.00549769	
263.4	0.00734642	0.00536837	
263.6	0.00740313	0.0052421	
263.8	0.00790288	0.0051188	
264	0.00848335	0.00499839	
264.2	0.00857717	0.00488082	
264.4	0.00776284	0.00476602	
264.6	0.00776612	0.00465391	
264.8	0.00737064	0.00454444	
265	0.00739091	0.00443755	
265.2	0.00710475	0.00433317	
265.4	0.0067348	0.00423125	
265.6	0.00609073	0.00413172	
265.8	0.00517761	0.00403454	
266	0.00475079	0.00393964	
266.2	0.00451185	0.00384697	
266.4	0.00420933	0.00375648	
266.6	0.0038699	0.00366812	
266.8	0.00412265	0.00358184	
267	0.00408637	0.00349759	
267.2	0.00383145	0.00341532	
267.4	0.00398678	0.00333499	
267.6	0.00410324	0.00325654	
267.8	0.00413004	0.00317994	
268	0.00443548	0.00310514	
268.2	0.00432506	0.0030321	
268.4	0.00426764	0.00296078	
268.6	0.0045565	0.00289114	
268.8	0.00464077	0.00282314	
269	0.00562914	0.00275673	
269.2	0.0057845	0.00269189	
269.4	0.00598118	0.00262857	
269.6	0.00611568	0.00256674	
269.8	0.00609803	0.00250637	
270	0.00596955	0.00244741	
270.2	0.00591058	0.00238984	
270.4	0.00589815	0.00233363	
270.6	0.00560419	0.00227874	
270.8	0.00572201	0.00222514	
271	0.00542046	0.0021728	
271.2	0.00503284	0.00212169	
271.4	0.00429932	0.00207179	
271.6	0.00418498	0.00202305	
271.8	0.00412059	0.00197547	
272	0.0041011	0.001929	
272.2	0.00396441	0.00188363	
272.4	0.00452536	0.00183932	
272.6	0.00482742	0.00179606	
272.8	0.00502647	0.00175381	
273	0.00540804	0.00171256	
273.2	0.00529054	0.00167228	
273.4	0.00559026	0.00163294	
273.6	0.00581734	0.00159453	
273.8	0.00573968	0.00155703	
274	0.00506551	0.0015204	
274.2	0.00487724	0.00148464	
274.4	0.00444527	0.00144972	
274.6	0.00436655	0.00141562	
274.8	0.00429237	0.00138232	
275	0.00374673	0.0013498	
275.2	0.00337511	0.00131806	
275.4	0.00314201	0.00128705	
275.6	0.00308901	0.00125678	
275.8	0.00349343	0.00122722	
276	0.0032736	0.00119835	
276.2	0.00302702	0.00117016	
276.4	0.0031674	0.00114264	
276.6	0.00301059	0.00111576	
276.8	0.00269234	0.00108952	
277	0.00265225	0.00106389	
277.2	0.00255184	0.00103886	
277.4	0.0024849	0.00101443	
277.6	0.00215037	0.00099057	
277.8	0.001652	0.00096727	
278	0.00131405	0.00094452	
278.2	0.00119354	0.0009223	
278.4	0.00083551	0.00090061	
278.6	0.00078684	0.00087942	
278.8	0.00045183	0.00085874	
279	0.00083221	0.00083854	
279.2	0.00113736	0.00081881	
279.4	0.00127227	0.00079955	
279.6	0.00132553	0.00078075	
279.8	0.00115006	0.00076238	
280	0.00076446	0.00074445	
280.2	0.00032897	0.00072694	
280.4	0.00059029	0.00070984	
280.6	0.00097862	0.00069314	
280.8	0.00094405	0.00067684	
281	0.00101343	0.00066092	
281.2	0.00122598	0.00064537	
281.4	0.00104949	0.00063019	
281.6	0.00121565	0.00061537	
281.8	0.00121347	0.00060089	
282	0.00142321	0.00058676	
282.2	0.00161948	0.00057296	
282.4	0.00154197	0.00055948	
282.6	0.00157382	0.00054632	
282.8	0.00177925	0.00053347	
283	0.00170207	0.00052092	
283.2	0.0018456	0.00050867	
283.4	0.00173005	0.0004967	
283.6	0.00135432	0.00048502	
283.8	0.00106671	0.00047361	
284	0.00130847	0.00046247	
284.2	0.0008071	0.00045159	
284.4	0.00119766	0.00044097	
284.6	0.00100329	0.0004306	
284.8	0.00056293	0.00042047	
285	0.00091608	0.00041058	
285.2	0.00142058	0.00040092	
285.4	0.00134517	0.00039149	
285.6	0.00149877	0.00038228	
285.8	0.00129323	0.00037329	
286	0.00120698	0.00036451	
286.2	0.00174902	0.00035594	
286.4	0.00201246	0.00034757	
286.6	0.00186559	0.00033939	
286.8	0.0015213	0.00033141	
287	0.00157158	0.00032361	
287.2	0.00181586	0.000316	
287.4	0.00167422	0.00030857	
287.6	0.00179344	0.00030131	
287.8	0.00220003	0.00029422	
288	0.00236525	0.0002873	
288.2	0.00221933	0.00028054	
288.4	0.00249232	0.00027394	
288.6	0.00281976	0.0002675	
288.8	0.00247655	0.00026121	
289	0.00314183	0.00025506	
289.2	0.00323182	0.00024906	
289.4	0.00288695	0.00024321	
289.6	0.00297279	0.00023749	
289.8	0.00309402	0.0002319	
290	0.00334432	0.00022644	
290.2	0.0034509	0.00022112	
290.4	0.0025904	0.00021592	
290.6	0.00175013	0.00021084	
290.8	0.00150652	0.00020588	
291	0.00127611	0.00020104	
291.2	0.00091517	0.00019631	
291.4	0.00068566	0.00019169	
291.6	0.00044817	0.00018718	
291.8	-0.00025216	0.00018278	
292	-0.00030714	0.00017848	
292.2	-0.00068231	0.00017428	
292.4	-0.00084839	0.00017018	
292.6	-0.00110421	0.00016618	
292.8	-0.00183666	0.00016227	
293	-0.00197469	0.00015845	
293.2	-0.00211217	0.00015473	
293.4	-0.00223737	0.00015109	
293.6	-0.00203869	0.00014753	
293.8	-0.00219933	0.00014406	
294	-0.002187	0.00014067	
294.2	-0.00253242	0.00013737	
294.4	-0.00279367	0.00013413	
294.6	-0.0021068	0.00013098	
294.8	-0.00122335	0.0001279	
295	-0.00108912	0.00012489	
295.2	-0.00037917	0.00012195	
295.4	0.00039423	0.00011908	
295.6	0.00089583	0.00011628	
295.8	0.00059423	0.00011355	
296	0.00051998	0.00011088	
296.2	0.00005008	0.00010827	
296.4	0.00019287	0.00010572	
296.6	-0.00015049	0.00010323	
296.8	-0.00015341	0.00010081	
297	-0.00037241	0.00009844	
297.2	0.00016548	0.00009612	
297.4	-0.0002908	0.00009386	
297.6	-0.00059277	0.00009165	
297.8	-0.00065932	0.0000895	
298	-0.00051847	0.00008739	
298.2	-0.00057302	0.00008534	
298.4	-0.00057079	0.00008333	
298.6	-0.0003031	0.00008137	
298.8	-0.0001613	0.00007945	
299	-0.00007173	0.00007758	
299.2	0.00015781	0.00007576	
299.4	0.00014551	0.00007398	
299.6	-0.0005679	0.00007224	
299.8	-0.0014504	0.00007054	
